trackid,name_track,artist_c,year,month,day,spotify_CHA,stream_int,data_lancamento,name_artist_,qtd_music_solo,quartile_stream,total_playlist,categoria,track_id,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts
5442505,Princess Diana with Nicki Minaj,2,2023,4,14,4,104992946,14/04/2023,Nicki Minaj Ice Spice,1,1,1444,baixo,5442505,0,0,0,0,0
2619841,Chemical,1,2023,4,14,39,172825906,14/04/2023,Post Malone,3,2,2643,baixo,2619841,56,91,59,3,486
5374189,Daylight,1,2023,4,14,98,387570742,14/04/2023,David Kushner,2,3,3790,baixo,5374189,80,156,182,24,1281
1197669,un x100to,2,2023,4,17,40,505671438,17/04/2023,Bad Bunny Grupo Frontera,1,3,2971,baixo,1197669,41,205,54,12,251
1442233,Haegeum,1,2023,4,21,12,118810253,21/04/2023,Agust D,1,1,260,baixo,1442233,6,84,10,2,9
1183111,Nia Bo,2,2023,4,21,34,115010040,21/04/2023,Sean Paul Feid,1,1,1377,baixo,1183111,29,26,43,5,44
2264316,Double Fantasy with Future,2,2023,4,21,0,96180277,21/04/2023,The Weeknd Future,1,1,1233,baixo,2264316,36,65,28,0,0
4502825,Super,1,2023,4,24,12,91221625,24/04/2023,SEVENTEEN,1,1,296,baixo,4502825,16,103,9,0,55
3546474,Shoong feat LISA of BLACKPINK,2,2023,4,25,9,76910644,25/04/2023,TAEYANG Lisa,1,1,377,baixo,3546474,16,90,10,0,64
4916659,Mami Chula,2,2023,4,27,4,61105704,27/04/2023,Quevedo Jhayco,1,1,919,baixo,4916659,17,13,27,0,43
6882173,Conexes de Mfia feat Rich,2,2023,4,30,4,77233241,30/04/2023,Rich The Kid Matu,1,1,443,baixo,6882173,17,7,41,1,29
2012053,UNFORGIVEN feat Nile Rodgers,2,2023,5,1,13,92035115,01/05/2023,Nile Rodgers LE SSERAFIM,1,1,350,baixo,2012053,14,110,9,0,49
8666108,Angel Pt 1 feat Jimin of BTS JVKE  Muni Long,5,2023,5,1,14,133753727,01/05/2023,Kodak Black NLE Choppa Muni Long JVKE Jimin,1,1,614,baixo,8666108,22,18,15,1,0
6675451,Mejor Que Yo,3,2023,5,4,1,50847624,04/05/2023,Mambo Kingz DJ Luian Anuel Aa,2,1,695,baixo,6675451,9,13,11,0,1
4603662,Dont ever say love me feat RM of BTS,2,2023,5,4,0,34502215,04/05/2023,RM Colde,1,1,115,baixo,4603662,5,9,5,0,0
1849027,T,2,2023,5,4,15,111947664,04/05/2023,dennis MC Kevin o Chris,1,1,831,baixo,1849027,27,17,73,4,167
6895326,Curtains,1,2023,5,5,0,39893489,05/05/2023,Ed Sheeran,9,1,779,baixo,6895326,37,3,27,0,50
6136667,Acrs,1,2023,5,11,29,123124076,11/05/2023,Shakira,1,1,1071,baixo,6136667,37,50,79,11,31
4165407,Carto B,2,2023,5,11,4,71573339,11/05/2023,MC Caverinha KayBlack,1,1,306,baixo,4165407,7,2,30,1,11
7264781,VAGABUNDO,3,2023,5,12,34,90839753,12/05/2023,Sebastian Yatra Manuel Turizo Be,1,1,1181,baixo,7264781,40,58,47,8,203
7083603,All My Life feat J Cole,2,2023,5,12,23,144565150,12/05/2023,J Cole Lil Durk,1,2,2313,baixo,7083603,69,145,69,2,478
6271365,Abcdario,2,2023,5,13,5,89933133,13/05/2023,Junior H Eden Mu,1,1,274,baixo,6271365,8,60,4,1,109
3747351,Phir Aur Kya Chahiye From Zara Hatke Zara Bachke,3,2023,5,15,6,64533040,15/05/2023,Arijit Singh SachinJigar Amitabha Bhattacharya,1,1,185,baixo,3747351,6,71,1,0,31
1121286,Queencard,1,2023,5,15,33,96273746,15/05/2023,GIDLE,2,1,468,baixo,1121286,10,126,7,0,148
5563881,fukumean,1,2023,5,15,83,95217315,15/05/2023,Gunna,1,1,1204,baixo,5563881,60,210,48,11,953
5495832,69,2,2023,5,18,22,57945987,18/05/2023,Nicky Jam Feid,1,1,1221,baixo,5495832,39,14,48,2,3
4386478,WHERE SHE GOES,1,2023,5,18,50,303236322,18/05/2023,Bad Bunny,19,3,3304,baixo,4386478,84,133,87,15,425
5158640,AMERICA HAS A PROBLEM feat Kendrick Lamar,2,2023,5,19,0,57089066,19/05/2023,Kendrick Lamar Beyonc,1,1,963,baixo,5158640,34,2,33,0,1
7070604,TQM,1,2023,5,19,28,176553476,19/05/2023,Fuerza Regida,2,2,615,baixo,7070604,16,159,15,6,100
8129977,Novo Balan,4,2023,5,19,7,81102253,19/05/2023,Veigh Bvga Beatz Supernova Ent Prod Malax,1,1,315,baixo,8129977,6,9,26,1,66
6293464,Cheques,1,2023,5,19,8,47956378,19/05/2023,Shubh,1,1,74,baixo,6293464,7,10,0,0,57
6953068,Tere Vaaste From Zara Hatke Zara Bachke,5,2023,5,22,8,54225632,22/05/2023,SachinJigar Shadab Faridi Altamash Faridi Amitabh Bhattacharya Varun Jain,1,1,186,baixo,6953068,3,88,1,0,52
6620188,Bite Me,1,2023,5,22,69,76767396,22/05/2023,ENHYPEN,3,1,362,baixo,6620188,8,96,5,0,56
5310138,Dance The Night From Barbie The Album,1,2023,5,25,101,127408954,25/05/2023,Dua Lipa,3,1,3131,baixo,5310138,0,0,143,38,0
2101565,Hits Different,1,2023,5,26,0,68616963,26/05/2023,Taylor Swift,34,1,568,baixo,2101565,15,15,6,0,0
4053069,Stand By Me feat Morgan Wallen,2,2023,5,26,5,46065667,26/05/2023,Lil Durk Morgan Wallen,1,1,410,baixo,4053069,23,82,6,0,113
1452364,Karma feat Ice Spice,2,2023,5,26,0,46142772,26/05/2023,Taylor Swift Ice Spice,1,1,642,baixo,1452364,23,21,31,0,0
6776344,Bye,1,2023,5,26,14,95053634,26/05/2023,Peso Pluma,2,1,345,baixo,6776344,13,110,8,2,60
1166211,Snow On The Beach feat More Lana Del Rey,2,2023,5,26,2,60350538,26/05/2023,Lana Del Rey Taylor Swift,1,1,369,baixo,1166211,1,0,9,0,0
7757967,Peso Pluma Bzrp Music Sessions Vol 55,2,2023,5,31,40,200647221,31/05/2023,Bizarrap Peso Pluma,1,2,1362,baixo,7757967,17,152,32,11,139
1589586,Gol Bolinha Gol Quadrado 2,2,2023,6,1,8,11956641,01/06/2023,Mc Pedrinho DJ 900,1,1,328,baixo,1589586,5,2,30,2,66
5031502,Sprinter,2,2023,6,1,91,183706234,01/06/2023,Dave Central Cee,1,2,2341,baixo,5031502,67,213,88,17,946
4801316,Los del Espacio,8,2023,6,1,31,123122413,01/06/2023,Big One Duki Lit Killah Maria Becerra FMK Rusherking Emilia Tiago pzk,1,1,1206,baixo,4801316,22,33,34,7,184
8125634,Self Love SpiderMan Across the SpiderVerse Metro Boomin  Coi Leray,2,2023,6,2,5,70106975,02/06/2023,Metro Boomin Coi Leray,1,1,355,baixo,8125634,18,41,5,0,19
6609930,Am I Dreaming Metro Boomin  AAP Rocky Roisee,3,2023,6,2,16,94186466,02/06/2023,AAP Rocky Metro Boomin Roisee,1,1,772,baixo,6609930,17,60,28,1,44
1274739,SClass,1,2023,6,2,19,65496046,02/06/2023,Stray Kids,2,1,304,baixo,1274739,9,101,5,0,73
8760891,El Cielo,3,2023,6,2,38,107753850,02/06/2023,Feid Myke Towers Sky Rompiendo,1,1,1399,baixo,8760891,44,64,57,10,110
4497491,Calling SpiderMan Across the SpiderVerse Metro Boomin  Swae Lee NAV feat A Boogie Wit da Hoodie,4,2023,6,2,16,109276132,02/06/2023,Swae Lee A Boogie Wit da Hoodie Metro Boomin NAV,1,1,1113,baixo,4497491,31,37,31,0,189
5229182,Piman De,2,2023,6,2,3,43522589,02/06/2023,Semicenk Dou ,1,1,194,baixo,5229182,5,6,4,1,33
4866757,All The Way Live SpiderMan Across the SpiderVerse Metro Boomin  Future Lil Uzi Vert,3,2023,6,2,0,37126685,02/06/2023,Future Lil Uzi Vert Metro Boomin,1,1,269,baixo,4866757,5,17,5,0,0
6436155,Link Up Metro Boomin  Don Toliver Wizkid feat BEAM  Toian  SpiderVerse Remix SpiderMan Across the SpiderVerse ,5,2023,6,2,0,32761689,02/06/2023,WizKid Toian Metro Boomin Don Toliver Beam,1,1,203,baixo,6436155,3,10,3,0,0
5420196,Popular with Playboi Carti  Madonna  The Idol Vol 1 Music from the HBO Original Series,3,2023,6,2,87,115364561,02/06/2023,The Weeknd Madonna Playboi Carti,1,1,2106,baixo,5420196,74,182,87,14,1093
8346639,Hummingbird Metro Boomin  James Blake,2,2023,6,2,1,39666245,02/06/2023,James Blake Metro Boomin,1,1,283,baixo,8346639,1,20,5,0,1
5554493,Danger Spider Offset  JID,2,2023,6,2,0,24975653,02/06/2023,Offset JID,1,1,223,baixo,5554493,3,3,6,0,0
6470158,Annihilate SpiderMan Across the SpiderVerse Metro Boomin  Swae Lee Lil Wayne Offset,4,2023,6,2,4,86773632,02/06/2023,Swae Lee Lil Wayne Offset Metro Boomin,1,1,584,baixo,6470158,13,46,20,1,10
1193878,Lilith feat SUGA of BTS Diablo IV Anthem,2,2023,6,5,6,51985779,05/06/2023,Halsey Suga,1,1,229,baixo,1193878,6,14,8,2,4
7948655,POLARIS  Remix,4,2023,6,8,33,57312735,08/06/2023,Feid Mora Saiko Quevedo,1,1,814,baixo,7948655,20,46,21,8,99
8365464,Take Two,1,2023,6,9,47,118482347,09/06/2023,BTS,8,1,719,baixo,8365464,20,106,25,4,78
3461847,It Goes Like Nanana  Edit,1,2023,6,15,59,57876440,15/06/2023,Peggy Gou,1,1,2368,baixo,3461847,0,0,109,17,0
8262356,Rauw Alejandro Bzrp Music Sessions Vol 56,2,2023,6,21,32,66902503,21/06/2023,Rauw Alejandro Bizarrap,2,1,928,baixo,8262356,25,59,32,5,88
6452995,LADY GAGA,3,2023,6,22,26,86444842,22/06/2023,Gabito Ballesteros Junior H Peso Pluma,1,1,353,baixo,6452995,11,163,10,4,0
7510507,SABOR FRESA,1,2023,6,22,26,78300654,22/06/2023,Fuerza Regida,2,1,276,baixo,7510507,16,149,10,5,168
1717593,LUNA,2,2023,6,22,11,55842345,22/06/2023,Junior H Peso Pluma,2,1,228,baixo,1717593,19,117,8,1,74
3225408,LAGUNAS,2,2023,6,22,18,39058561,22/06/2023,Jasiel Nuez Peso P,2,1,64,baixo,3225408,2,106,4,2,184
4847849,CORAZN VA,1,2023,6,22,20,43857627,22/06/2023,Maria Becerra,1,1,400,baixo,4847849,12,16,18,4,93
2162220,Novidade na ,2,2023,6,23,9,39709092,23/06/2023,Mc Livinho DJ Matt D,1,1,301,baixo,2162220,9,6,25,2,72
5168392,Barbie World with Aqua From Barbie The Album,3,2023,6,23,80,65156199,23/06/2023,Nicki Minaj Aqua Ice Spice,1,1,1264,baixo,5168392,82,145,65,16,1133
3670203,BABY HELLO,2,2023,6,23,35,54266102,23/06/2023,Rauw Alejandro Bizarrap,2,1,1104,baixo,3670203,42,80,58,3,169
2869874,TULUM,2,2023,6,28,34,52294266,28/06/2023,Peso Pluma Grupo Frontera,1,1,299,baixo,2869874,20,185,13,8,197
4576591,MOJABI GHOST,2,2023,6,29,40,61245289,29/06/2023,Tainy Bad Bunny,1,1,935,baixo,4576591,35,109,41,14,211
8209238,Mi Bello Angel,1,2023,6,30,8,31873544,30/06/2023,Natanael Cano,1,1,96,baixo,8209238,7,76,3,1,93
6974739,vampire,1,2023,6,30,113,140003974,30/06/2023,Olivia Rodrigo,7,1,1582,baixo,6974739,94,207,91,14,949
7016313,Super Shy,1,2023,7,7,55,58255150,07/07/2023,NewJeans,6,1,480,baixo,7016313,37,202,21,5,168
7529779,I Can See You Taylors Version From The,1,2023,7,7,38,52135248,07/07/2023,Taylor Swift,34,1,631,baixo,7529779,73,119,42,1,150
4928987,New Jeans,1,2023,7,7,35,29562220,07/07/2023,NewJeans,6,1,89,baixo,4928987,8,166,4,4,34
7366228,Columbia,1,2023,7,7,43,58149378,07/07/2023,Quevedo,4,1,769,baixo,7366228,25,89,30,13,194
6801500,Enchanted Taylors Version,1,2023,7,7,24,39578178,07/07/2023,Taylor Swift,34,1,188,baixo,6801500,32,93,8,2,5
3054476,Better Than Revenge Taylors Version,1,2023,7,7,11,30343206,07/07/2023,Taylor Swift,34,1,92,baixo,3054476,3,33,3,0,1
6063105,Back To December Taylors Version,1,2023,7,7,17,39228929,07/07/2023,Taylor Swift,34,1,160,baixo,6063105,16,72,5,0,8
8943060,Mine Taylors Version,1,2023,7,7,15,36912123,07/07/2023,Taylor Swift,34,1,126,baixo,8943060,21,52,6,1,0
1404326,What Was I Made For From The Motion Picture Barbie,1,2023,7,13,104,30546883,13/07/2023,Billie Eilish,5,1,1048,baixo,1404326,80,227,95,24,1173
4214662,QUEMA,3,2023,7,13,31,11599388,13/07/2023,Sog Ryan Castro Peso Pluma,1,1,480,baixo,4214662,17,29,26,3,208
2808274,Rush,1,2023,7,13,78,22581161,13/07/2023,Troye Sivan,2,1,985,baixo,2808274,71,135,50,1,294
4082370,Seven feat Latto Explicit Ver,2,2023,7,14,147,141381703,14/07/2023,Latto Jung Kook,1,1,641,baixo,4082370,43,263,45,10,826
4487095,Overdrive,1,2023,7,14,36,14780425,14/07/2023,Post Malone,3,1,477,baixo,4487095,36,32,31,1,26
7624098,S91,1,2023,7,14,41,16011326,14/07/2023,Karol G,4,1,598,baixo,7624098,34,115,39,6,216
2437608,OMG,1,2023,1,2,27,430977451,02/01/2023,NewJeans,6,3,1824,baixo,2437608,26,124,15,1,22
4669801,Shakira Bzrp Music Sessions Vol 53,2,2023,1,11,44,721975598,11/01/2023,Shakira Bizarrap,1,4,6097,alto,4669801,119,108,254,29,22
7662572,Flowers,1,2023,1,12,115,1316855716,12/01/2023,Miley Cyrus,2,4,13256,alto,7662572,300,215,745,58,1021
8756692,Mu,3,2023,1,12,6,120972253,12/01/2023,Steve Aoki Tini La Joaqui,1,1,744,baixo,8756692,33,7,53,2,0
7349725,VIBE feat Jimin of BTS,2,2023,1,13,2,152850295,13/01/2023,TAEYANG Jimin,1,2,451,baixo,7349725,15,40,21,1,15
5836808,Fin de Semana,2,2023,1,13,14,307370144,13/01/2023,Oscar Maydon Junior H,1,3,609,baixo,5836808,11,84,6,1,30
2395685,WANDA,1,2023,1,20,22,175399345,20/01/2023,Quevedo,4,2,906,baixo,2395685,11,24,7,1,7
7143216,PRC,2,2023,1,23,26,436027885,23/01/2023,Natanael Cano Peso Pluma,1,3,990,baixo,7143216,19,143,10,6,15
1824533,Sial,1,2023,1,23,4,166570053,23/01/2023,Mahalini,1,2,138,baixo,1824533,4,6,0,0,23
5911914,Love Again,1,2023,1,27,0,147538971,27/01/2023,The Kid Laroi,2,2,1388,baixo,5911914,57,4,48,0,0
1078549,El Gordo Trae El Mando,1,2023,1,27,21,255932395,27/01/2023,Chino Pacas,1,2,550,baixo,1078549,7,71,4,2,13
8537557,Sugar Rush Ride,1,2023,1,27,0,107642809,27/01/2023,TOMORROW X TOGETHER,1,1,384,baixo,8537557,12,56,13,0,13
8704695,LLYLM,1,2023,1,27,0,124988687,27/01/2023,ROSAL,2,1,2057,baixo,8704695,105,41,114,1,59
6845168,Erro Gostoso  Ao Vivo,1,2023,1,27,5,153454328,27/01/2023,Simone Mendes,1,2,1068,baixo,6845168,8,57,76,2,49
2023447,TRUSTFALL,1,2023,1,27,16,134255790,27/01/2023,Pnk,1,1,2287,baixo,2023447,88,24,101,7,451
2296238,Im Not Here To Make Friends,3,2023,1,27,0,103787664,27/01/2023,Sam Smith Calvin Harris Jessie Reyez,1,1,2025,baixo,2296238,86,1,49,0,9
2841488,I Wrote The Book,1,2023,1,31,0,83021468,31/01/2023,Morgan Wallen,11,1,445,baixo,2841488,15,17,0,0,0
3546129,Everything I Love,1,2023,1,31,0,95623148,31/01/2023,Morgan Wallen,11,1,590,baixo,3546129,11,54,0,0,103
3252628,Last Night,1,2023,1,31,19,429829812,31/01/2023,Morgan Wallen,11,3,2487,baixo,3252628,52,107,15,1,325
6778924,X SI VOLVEMOS,2,2023,2,2,33,266624541,02/02/2023,Karol G Romeo Santos,1,2,2225,baixo,6778924,45,80,53,8,4
2084763,Rosa Pastel,2,2023,2,2,4,90025258,02/02/2023,Jasiel Nuez Peso P,2,1,210,baixo,2084763,8,77,2,1,1
4335470,Nosso Quadro,2,2023,2,2,9,233801632,02/02/2023,Ana Castela AgroPlay,1,2,974,baixo,4335470,14,88,66,3,72
7230461,Di Que Si,2,2023,2,3,10,147290338,03/02/2023,Grupo Marca Registrada Grupo Frontera,1,2,364,baixo,7230461,4,64,4,2,37
1726395,Boys a liar Pt 2,2,2023,2,3,41,156338624,03/02/2023,PinkPantheress Ice Spice,1,2,5440,baixo,1726395,154,84,102,14,37
1726395,Boys a liar Pt 2,2,2023,2,3,41,156338624,03/02/2023,PinkPantheress Ice Spice,1,2,5440,baixo,1726395,154,84,102,14,37
2313207,Watch This  ARIZONATEARS Pluggnb Remix,3,2023,2,5,10,207033255,05/02/2023,sped up nightcore ARIZONATEARS Lil Uzi Vert,1,2,1659,baixo,2313207,0,0,21,0,0
1696728,Rara Vez,2,2023,2,8,38,248088961,08/02/2023,Taiu Milo j,1,2,936,baixo,1696728,19,23,24,3,88
3595953,El Azul,2,2023,2,10,25,354495408,10/02/2023,Junior H Peso Pluma,2,3,708,baixo,3595953,10,107,6,3,62
4832204,If We Ever Broke Up,1,2023,2,10,4,165584767,10/02/2023,Mae Stephens,1,2,2187,baixo,4832204,81,27,66,9,444
1488746,Oi Balde  Ao Vivo,1,2023,2,14,2,145458418,14/02/2023,Z Neto  Crist,1,2,904,baixo,1488746,12,57,47,1,33
1743307,Cupido,1,2023,2,14,24,217672943,14/02/2023,Tini,1,2,1354,baixo,1743307,51,29,63,4,54
4538543,Heaven,1,2023,2,17,2,144584800,17/02/2023,Niall Horan,1,2,1662,baixo,4538543,61,6,48,0,150
3895305,Private Landing feat Justin Bieber  Future,3,2023,2,23,0,105062254,23/02/2023,Don Toliver Future Justin Bieber,1,1,1237,baixo,3895305,29,3,18,0,19
4141537,PERO T,2,2023,2,23,11,93438910,23/02/2023,Karol G Quevedo,1,1,412,baixo,4141537,11,15,14,3,1
3464535,TQG,2,2023,2,23,49,618990393,23/02/2023,Karol G Shakira,1,3,4583,baixo,3464535,115,123,184,18,354
8246992,Tormenta feat Bad Bunny,2,2023,2,24,0,149778242,24/02/2023,Gorillaz Bad Bunny,1,2,1600,baixo,8246992,32,18,39,2,0
2770990,Moonlight,1,2023,2,24,42,256483385,24/02/2023,Kali Uchis,1,2,2773,baixo,2770990,67,79,57,1,615
2013796,Cupid  Twin Ver,1,2023,2,24,77,496795686,24/02/2023,Fifty Fifty,2,3,3111,baixo,2013796,91,212,78,6,0
8571641,Cupid,1,2023,2,24,10,139681964,24/02/2023,Fifty Fifty,2,1,571,baixo,8571641,15,93,30,0,320
1397395,MIENTRAS ME CURO DEL CORA,1,2023,2,24,35,206399629,24/02/2023,Karol G,4,2,1065,baixo,1397395,15,26,30,6,0
4945945,AMARGURA,1,2023,2,24,39,153372011,24/02/2023,Karol G,4,2,1170,baixo,4945945,14,71,23,10,176
6230777,Die For You  Remix,2,2023,2,24,47,518745108,24/02/2023,Ariana Grande The Weeknd,2,3,3569,baixo,6230777,87,86,74,1,16
5667205,Tattoo,1,2023,2,25,59,201660859,25/02/2023,Loreen,1,2,3207,baixo,5667205,74,102,145,18,925
2098417,Seu Brilho Sumiu  Ao Vivo,2,2023,3,1,5,138517666,01/03/2023,Israel  Rodolffo Mari Fernandez,1,1,1025,baixo,2098417,7,29,51,1,29
2484929,Mas Rica Que Ayer,3,2023,3,2,34,146409671,02/03/2023,Mambo Kingz DJ Luian Anuel Aa,2,2,1238,baixo,2484929,10,41,20,0,1
2820265,Thinkin B,1,2023,3,3,6,125917280,03/03/2023,Morgan Wallen,11,1,626,baixo,2820265,22,101,0,0,66
2853933,Red Ruby Da Sleeze,1,2023,3,3,0,81419389,03/03/2023,Nicki Minaj,2,1,1233,baixo,2853933,45,11,20,0,21
5972088,Devil Don,1,2023,3,3,0,32526947,03/03/2023,Morgan Wallen,11,1,168,baixo,5972088,2,10,0,0,0
7412049,El Merengue,2,2023,3,3,44,223633238,03/03/2023,Marshmello Manuel Turizo,1,2,2304,baixo,7412049,80,75,110,11,323
3746522,Born With A Beer In My Hand,1,2023,3,3,0,34450974,03/03/2023,Morgan Wallen,11,1,208,baixo,3746522,5,9,0,0,0
3970396,Man Made A Bar feat Eric Church,2,2023,3,3,0,58890931,03/03/2023,Morgan Wallen Eric Church,1,1,344,baixo,3970396,14,35,1,0,0
1413502,98 Braves,1,2023,3,3,0,56533272,03/03/2023,Morgan Wallen,11,1,288,baixo,1413502,6,15,0,0,0
3986213,on the street with J Cole,2,2023,3,3,2,116599790,03/03/2023,jhope J Cole,1,1,645,baixo,3986213,22,82,8,0,9
3853127,Aint Tha,1,2023,3,3,4,88791109,03/03/2023,Morgan Wallen,11,1,360,baixo,3853127,4,20,0,0,0
4823840,Shorty Party,2,2023,3,4,12,162887075,04/03/2023,Cartel De Santa La Kelly,1,2,452,baixo,4823840,8,14,12,2,33
1549051,Miracle with Ellie Goulding,2,2023,3,10,48,211050784,10/03/2023,Calvin Harris Ellie Goulding,1,2,5527,baixo,1549051,161,115,246,9,638
5402623,Dijeron Que No La Iba Lograr,2,2023,3,14,6,116334601,14/03/2023,Fuerza Regida Chino Pacas,1,1,327,baixo,5402623,5,48,2,1,9
1892693,Ella Baila Sola,2,2023,3,16,50,725980112,16/03/2023,Eslabon Armado Peso Pluma,1,4,3167,alto,1892693,34,222,43,13,418
7989475,REMIX EXCLUSIVO,1,2023,3,17,9,117206995,17/03/2023,Feid,8,1,1270,baixo,7989475,20,8,15,0,6
5243367,Say Yes To Heaven,1,2023,3,17,46,127567540,17/03/2023,Lana Del Rey,3,1,2112,baixo,5243367,49,105,63,1,0
4148996,What It Is Solo Version,1,2023,3,17,25,95131998,17/03/2023,Doechii,1,1,857,baixo,4148996,29,76,24,0,162
2969049,Area Codes,2,2023,3,17,13,113509496,17/03/2023,Kaliii Kaliii,1,1,1266,baixo,2969049,44,34,25,1,171
5560446,Coco Chanel,2,2023,3,17,38,250305248,17/03/2023,Bad Bunny Eladio Carrion,1,2,2019,baixo,5560446,28,89,29,5,82
5586506,La Bebe  Remix,2,2023,3,17,44,553634067,17/03/2023,Peso Pluma Yng Lvcas,1,3,3068,baixo,5586506,49,110,66,13,339
8513259,Set Me Free Pt2,1,2023,3,17,13,168448603,17/03/2023,Jimin,3,2,360,baixo,8513259,4,71,16,1,9
7996425,Arcngel Bzrp Music Sessions Vol,2,2023,3,22,3,100409613,22/03/2023,Arcangel Bizarrap,1,1,683,baixo,7996425,11,3,18,1,1
1956320,Eyes Closed,1,2023,3,23,30,195576623,23/03/2023,Ed Sheeran,9,2,3138,baixo,1956320,116,69,107,3,675
6247887,LALA,1,2023,3,23,48,133716286,23/03/2023,Myke Towers,1,1,1580,baixo,6247887,48,126,58,14,382
8499304,Fast Car,1,2023,3,24,12,157058870,24/03/2023,Luke Combs,1,2,1538,baixo,8499304,57,97,35,0,429
8091023,Like Crazy,1,2023,3,24,68,363369738,24/03/2023,Jimin,3,3,627,baixo,8091023,8,104,23,2,29
3276282,BESO,2,2023,3,24,50,357925728,24/03/2023,Rauw Alejandro ROSAL,1,3,4317,baixo,3276282,82,121,182,12,171
7881394,Like Crazy English Version,1,2023,3,24,19,173627354,24/03/2023,Jimin,3,2,382,baixo,7881394,4,72,5,0,5
1214913,I Know  PR1SVX Edit,2,2023,3,24,0,77377503,24/03/2023,Kanii PR1ISVX,1,1,428,baixo,1214913,16,15,5,0,1
3143453,HAPPY,1,2023,3,25,0,52722996,25/03/2023,NF,1,1,693,baixo,3143453,22,7,11,0,78
1111875,DOGTOOTH,2,2023,3,27,0,80758350,27/03/2023,Tyler The Creator,3,1,1520,baixo,1111875,23,0,18,0,33
5763974,VOID,1,2023,3,29,0,67070410,29/03/2023,Melanie Martinez,1,1,637,baixo,5763974,29,9,12,0,52
1710471,Chanel,2,2023,3,30,10,161460990,30/03/2023,Becky G Peso Pluma,1,2,717,baixo,1710471,15,92,21,2,26
6456333,Classy 101,2,2023,3,31,40,335222234,31/03/2023,Feid Young Miko,1,3,2707,baixo,6456333,43,100,54,14,187
6083108,SORRY NOT SORRY,2,2023,3,31,0,58473276,31/03/2023,Tyler The Creator,3,1,730,baixo,6083108,8,1,13,0,0
4837745,FLOWER,1,2023,3,31,18,232896922,31/03/2023,JISOO,1,2,879,baixo,4837745,20,110,20,0,69
8171349,Las Morras,2,2023,4,4,8,127026613,04/04/2023,BLESSD Peso Pluma,1,1,303,baixo,8171349,8,78,4,1,1
1207987,Un Finde  CROSSOVER 2,3,2023,4,4,14,142095275,04/04/2023,Big One FMK Ke personajes,1,2,577,baixo,1207987,4,14,12,5,56
7107144,Baby Dont Hurt Me,3,2023,4,6,66,177740666,06/04/2023,David Guetta AnneMarie Coi Leray,1,2,4635,baixo,7107144,145,111,213,11,810
6619922,People Pt2 feat IU,2,2023,4,7,4,95816024,07/04/2023,IU Agust D,1,1,224,baixo,6619922,4,45,11,2,24
6987709,Peaches from The Super Mario Bros Movie,1,2023,4,7,0,68216992,07/04/2023,Jack Black,1,1,34,baixo,6987709,0,0,0,0,0
3475077,Never Felt So Alone,1,2023,4,7,3,117747907,07/04/2023,Labrinth,7,1,1827,baixo,3475077,46,5,51,0,20
2708944,Frgil feat Grupo Front,2,2023,4,7,34,188933502,07/04/2023,Yahritza Y Su Esencia Grupo Frontera,1,2,715,baixo,2708944,19,108,24,9,212
2754241,Search  Rescue,1,2023,4,7,6,175097833,07/04/2023,Drake,4,2,2167,baixo,2754241,58,70,43,0,182
